Latitude,Longitude,SpeedOverGround,CourseOverGround,Heading,RateOfTurn,Status,Altitude,Type,ReceivedUTC
52.00595,3.978003333333333,4.9,178.6,186,,RestricedManeuverability,,ClassA,2023-03-21 00:07:40
52.00580166666666,3.978005,4.6,177.4,184,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:07:49
52.005605,3.9780166666666665,3.9,177.9,178,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:08:00
52.00555166666667,3.9780166666666665,3.8,177.3,176,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:08:03
52.005505,3.978021666666667,3.6,177.7,172,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:08:07
52.00546166666667,3.97802,3.5,178.9,170,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:08:09
52.00541666666667,3.97802,3.2,178.9,167,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:08:12
52.00536,3.9780183333333334,3.1,179.7,161,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:08:17
52.005311666666664,3.9780233333333332,3,179.3,156,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:08:20
52.00529,3.9780333333333333,2.9,179.4,153,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:08:22
52.00526,3.9780466666666667,2.8,178.3,147,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:08:26
52.00521,3.9780633333333335,2.8,176,142,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:08:29
52.00516666666667,3.9780983333333335,2.6,170.2,137,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:08:33
52.005138333333335,3.978136666666667,2.5,159.3,135,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:08:36
52.00512666666667,3.9781733333333333,2.5,149.7,133,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:08:38
52.00510333333333,3.9782516666666665,2.5,135.7,131,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:08:42
52.00509,3.9783416666666667,2.5,126.3,131,,RestricedManeuverability,,ClassA,2023-03-21 00:08:46
52.00508166666667,3.9784083333333333,2.6,113.7,131,,RestricedManeuverability,,ClassA,2023-03-21 00:08:49
52.00508166666667,3.978485,2.8,107.4,131,720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:08:52
52.00507666666667,3.978553333333333,3,97.4,133,720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:08:56
52.005086666666664,3.9786916666666667,3.5,86.9,136,720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:09:00
52.005093333333335,3.9787783333333335,3.6,84.6,139,720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:09:03
52.005086666666664,3.9786916666666667,3.5,86.9,136,720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:09:05
52.0051,3.9788383333333335,3.7,83.3,141,720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:09:06
52.005118333333336,3.9789566666666665,3.9,80.6,144,720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:09:09
52.005093333333335,3.9787783333333335,3.6,84.6,139,720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:09:13
52.00513,3.9790833333333335,4.1,79.8,148,720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:09:13
52.005136666666665,3.9791433333333335,4.2,80,150,720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:09:14
52.00513,3.9790833333333335,4.1,79.8,148,720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:09:14
52.005136666666665,3.9791433333333335,4.2,80,150,720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:09:15
52.00514666666667,3.979293333333333,4.1,81.9,153,720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:09:20
52.00514833333333,3.9793533333333335,4,83.8,155,720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:09:23
52.00515,3.9794266666666664,3.8,84.8,156,720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:09:25
52.00515166666667,3.9795333333333334,3.6,87.5,157,720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:09:29
52.005143333333336,3.979625,3.4,91,158,,RestricedManeuverability,,ClassA,2023-03-21 00:09:33
52.005131666666664,3.9796966666666664,3.4,94.4,158,720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:09:36
52.005118333333336,3.979791666666667,3.2,97.8,159,,RestricedManeuverability,,ClassA,2023-03-21 00:09:40
52.00510666666667,3.979868333333333,3.4,101,159,,RestricedManeuverability,,ClassA,2023-03-21 00:09:43
52.00508833333333,3.979935,3.3,106.4,159,,RestricedManeuverability,,ClassA,2023-03-21 00:09:47
52.005066666666664,3.9800133333333334,3.5,108.2,159,,RestricedManeuverability,,ClassA,2023-03-21 00:09:49
52.00503666666667,3.9800983333333333,3.3,114,158,,RestricedManeuverability,,ClassA,2023-03-21 00:09:54
52.004976666666664,3.98025,3.4,118.9,157,,RestricedManeuverability,,ClassA,2023-03-21 00:10:00
52.00489833333333,3.980465,3.5,118.9,157,720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:10:09
52.004815,3.980725,3.5,120.3,157,,RestricedManeuverability,,ClassA,2023-03-21 00:10:20
52.004756666666665,3.9808916666666665,3.3,116.6,158,,RestricedManeuverability,,ClassA,2023-03-21 00:10:29
52.00466333333333,3.9811466666666666,3.2,120.7,157,,RestricedManeuverability,,ClassA,2023-03-21 00:10:39
52.004576666666665,3.98134,3.4,125,155,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:10:49
52.004461666666664,3.981605,3.8,126.3,155,,RestricedManeuverability,,ClassA,2023-03-21 00:11:00
52.004356666666666,3.9818283333333335,4,128.1,155,,RestricedManeuverability,,ClassA,2023-03-21 00:11:09
52.004223333333336,3.98212,4.3,126.9,155,,RestricedManeuverability,,ClassA,2023-03-21 00:11:20
52.004129999999996,3.9823333333333335,4.3,126.7,155,,RestricedManeuverability,,ClassA,2023-03-21 00:11:29
52.00401333333333,3.982658333333333,4.2,121.7,155,,RestricedManeuverability,,ClassA,2023-03-21 00:11:37
52.003931666666666,3.9828883333333334,3.9,121.4,155,,RestricedManeuverability,,ClassA,2023-03-21 00:11:49
52.003836666666665,3.9831583333333334,3.7,118.5,155,,RestricedManeuverability,,ClassA,2023-03-21 00:12:00
52.00376,3.9833666666666665,3.5,121,153,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:12:09
52.00367,3.983616666666667,3.5,122.7,150,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:12:17
52.00361,3.98381,3.5,120.1,148,,RestricedManeuverability,,ClassA,2023-03-21 00:12:29
52.003521666666664,3.9841516666666665,3.9,115.2,148,,RestricedManeuverability,,ClassA,2023-03-21 00:12:40
52.00345,3.98441,4.1,114,148,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:12:49
52.003366666666665,3.984725,4.1,114.3,148,,RestricedManeuverability,,ClassA,2023-03-21 00:13:00
52.003285,3.9849533333333333,3.9,116.1,147,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:13:09
52.0032,3.98526,4,116.2,147,,RestricedManeuverability,,ClassA,2023-03-21 00:13:20
52.00311833333333,3.985465,4,115.9,146,,RestricedManeuverability,,ClassA,2023-03-21 00:13:29
52.00301,3.9857833333333335,4,115.6,146,,RestricedManeuverability,,ClassA,2023-03-21 00:13:40
52.00293833333333,3.98603,3.9,116.3,146,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:13:49
52.002845,3.986326666666667,3.9,116.1,146,,RestricedManeuverability,,ClassA,2023-03-21 00:14:00
52.002775,3.986588333333333,4,114,146,,RestricedManeuverability,,ClassA,2023-03-21 00:14:09
52.002845,3.986326666666667,3.9,116.1,146,,RestricedManeuverability,,ClassA,2023-03-21 00:14:13
52.002673333333334,3.9868733333333335,3.9,114.6,145,,RestricedManeuverability,,ClassA,2023-03-21 00:14:20
52.002615,3.9870916666666667,3.9,115.2,145,,RestricedManeuverability,,ClassA,2023-03-21 00:14:29
52.002525,3.9874216666666666,3.9,114.7,145,,RestricedManeuverability,,ClassA,2023-03-21 00:14:40
52.00246,3.9876716666666665,3.9,114.4,145,,RestricedManeuverability,,ClassA,2023-03-21 00:14:48
52.00237,3.9879816666666668,4,114.3,145,,RestricedManeuverability,,ClassA,2023-03-21 00:14:59
52.002293333333334,3.9882583333333335,4,114.2,146,,RestricedManeuverability,,ClassA,2023-03-21 00:15:10
52.00221,3.98854,3.9,115.4,146,,RestricedManeuverability,,ClassA,2023-03-21 00:15:20
52.00214666666667,3.9887533333333334,3.9,115.8,146,,RestricedManeuverability,,ClassA,2023-03-21 00:15:29
52.00205666666667,3.989075,3.9,115.2,145,,RestricedManeuverability,,ClassA,2023-03-21 00:15:35
52.001981666666666,3.989316666666667,3.9,115.4,144,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:15:50
52.00189833333334,3.9896316666666665,4.1,112.4,144,,RestricedManeuverability,,ClassA,2023-03-21 00:16:00
52.001825,3.989933333333333,4.1,110.1,143,,RestricedManeuverability,,ClassA,2023-03-21 00:16:10
52.00176,3.9902283333333335,4.1,108.1,144,,RestricedManeuverability,,ClassA,2023-03-21 00:16:20
52.00171666666667,3.990466666666667,4.1,107,145,,RestricedManeuverability,,ClassA,2023-03-21 00:16:29
52.00165,3.990805,3.9,107.4,146,,RestricedManeuverability,,ClassA,2023-03-21 00:16:40
52.00159,3.991035,3.8,110,147,,RestricedManeuverability,,ClassA,2023-03-21 00:16:50
52.001533333333334,3.9912983333333334,3.6,112.2,148,,RestricedManeuverability,,ClassA,2023-03-21 00:16:59
52.00147,3.991575,3.5,113.9,148,,RestricedManeuverability,,ClassA,2023-03-21 00:17:10
52.001403333333336,3.991835,3.6,117.5,147,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:17:20
52.00134333333333,3.992035,3.7,117.7,146,,RestricedManeuverability,,ClassA,2023-03-21 00:17:29
52.001265,3.992296666666667,3.8,115.6,145,,RestricedManeuverability,,ClassA,2023-03-21 00:17:38
52.00118333333333,3.9925883333333334,3.8,112.4,144,,RestricedManeuverability,,ClassA,2023-03-21 00:17:50
52.00112,3.9928766666666666,4.1,109.8,144,,RestricedManeuverability,,ClassA,2023-03-21 00:17:59
52.00105166666667,3.99319,3.9,108.7,144,,RestricedManeuverability,,ClassA,2023-03-21 00:18:10
52.00100666666667,3.993425,4,108,145,,RestricedManeuverability,,ClassA,2023-03-21 00:18:19
52.000951666666666,3.993708333333333,4,108,146,720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:18:29
52.00089166666667,3.9939883333333333,3.9,108.7,147,,RestricedManeuverability,,ClassA,2023-03-21 00:18:38
52.00082833333333,3.9942866666666665,3.7,110.4,148,,RestricedManeuverability,,ClassA,2023-03-21 00:18:49
52.00076833333333,3.9945483333333334,3.7,111.6,148,,RestricedManeuverability,,ClassA,2023-03-21 00:18:57
52.00069833333333,3.9948283333333334,3.6,112.9,148,,RestricedManeuverability,,ClassA,2023-03-21 00:19:10
52.000645,3.99502,3.5,114.4,148,,RestricedManeuverability,,ClassA,2023-03-21 00:19:19
52.000568333333334,3.99525,3.5,118,147,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:19:28
52.00048833333333,3.99549,3.6,119,146,,RestricedManeuverability,,ClassA,2023-03-21 00:19:39
52.000393333333335,3.9957666666666665,3.8,116.9,145,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:19:49
52.00030666666667,3.9960366666666665,3.9,116.4,144,,RestricedManeuverability,,ClassA,2023-03-21 00:19:59
52.00022333333333,3.996338333333333,3.9,113.7,144,,RestricedManeuverability,,ClassA,2023-03-21 00:20:10
52.000168333333335,3.9965733333333335,4,111.7,144,,RestricedManeuverability,,ClassA,2023-03-21 00:20:19
52.000101666666666,3.9968683333333335,3.9,109.7,145,,RestricedManeuverability,,ClassA,2023-03-21 00:20:29
52.00004333333333,3.99715,3.9,108.7,145,,RestricedManeuverability,,ClassA,2023-03-21 00:20:36
51.99997666666667,3.9974583333333333,3.9,110,145,,RestricedManeuverability,,ClassA,2023-03-21 00:20:49
51.99991,3.997745,4.1,111.4,144,,RestricedManeuverability,,ClassA,2023-03-21 00:20:59
51.999831666666665,3.998073333333333,4.2,111,144,,RestricedManeuverability,,ClassA,2023-03-21 00:21:10
51.99978,3.9983133333333334,4.2,110.2,145,,RestricedManeuverability,,ClassA,2023-03-21 00:21:19
51.999698333333335,3.99867,4.2,110.8,146,,RestricedManeuverability,,ClassA,2023-03-21 00:21:30
51.99964166666667,3.9989083333333335,4.2,111.8,146,,RestricedManeuverability,,ClassA,2023-03-21 00:21:38
51.99954833333333,3.99923,4.2,115.6,147,,RestricedManeuverability,,ClassA,2023-03-21 00:21:49
51.999455,3.99951,4.3,118.3,146,,RestricedManeuverability,,ClassA,2023-03-21 00:22:00
51.99935,3.999816666666667,4.2,118.3,146,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:22:10
51.999275,4.0000366666666665,4.2,117,145,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:22:19
51.999175,4.00038,4.2,114.5,144,,RestricedManeuverability,,ClassA,2023-03-21 00:22:29
51.99910666666667,4.000615,4.1,112.8,144,,RestricedManeuverability,,ClassA,2023-03-21 00:22:38
51.99903333333333,4.0009266666666665,4,110,145,,RestricedManeuverability,,ClassA,2023-03-21 00:22:47
51.99897833333333,4.00121,3.8,108.4,146,,RestricedManeuverability,,ClassA,2023-03-21 00:22:59
51.99892166666667,4.001511666666667,3.8,108.5,146,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:23:10
51.998868333333334,4.001755,3.8,110.4,145,,RestricedManeuverability,,ClassA,2023-03-21 00:23:19
51.998801666666665,4.00206,3.9,110.4,145,,RestricedManeuverability,,ClassA,2023-03-21 00:23:30
51.998745,4.00231,3.9,110.7,145,,RestricedManeuverability,,ClassA,2023-03-21 00:23:39
51.99868166666667,4.002595,4,111.2,145,,RestricedManeuverability,,ClassA,2023-03-21 00:23:49
51.99861,4.00289,4.1,112,144,,RestricedManeuverability,,ClassA,2023-03-21 00:23:58
51.99852666666666,4.003221666666667,4.3,112.8,144,,RestricedManeuverability,,ClassA,2023-03-21 00:24:10
51.998461666666664,4.00349,4.2,112.2,145,,RestricedManeuverability,,ClassA,2023-03-21 00:24:19
51.998376666666665,4.003816666666666,4.2,112.3,145,,RestricedManeuverability,,ClassA,2023-03-21 00:24:29
51.99830166666667,4.00411,4.1,112.7,146,,RestricedManeuverability,,ClassA,2023-03-21 00:24:40
51.99823166666667,4.004363333333333,4.1,113.7,146,,RestricedManeuverability,,ClassA,2023-03-21 00:24:49
51.998151666666665,4.004636666666666,4,114.4,146,,RestricedManeuverability,,ClassA,2023-03-21 00:24:59
51.998063333333334,4.004928333333333,3.8,115.1,145,,RestricedManeuverability,,ClassA,2023-03-21 00:25:10
51.998151666666665,4.004636666666666,4,114.4,146,,RestricedManeuverability,,ClassA,2023-03-21 00:25:11
51.998063333333334,4.004928333333333,3.8,115.1,145,,RestricedManeuverability,,ClassA,2023-03-21 00:25:11
51.997998333333335,4.005166666666667,3.8,114.4,145,,RestricedManeuverability,,ClassA,2023-03-21 00:25:20
51.997931666666666,4.00542,3.6,113.3,144,,RestricedManeuverability,,ClassA,2023-03-21 00:25:29
51.99786833333334,4.005705,3.6,112.2,142,,RestricedManeuverability,,ClassA,2023-03-21 00:25:39
51.997815,4.005941666666667,3.6,110.9,140,,RestricedManeuverability,,ClassA,2023-03-21 00:25:49
51.99775666666667,4.006223333333334,3.7,108.7,140,,RestricedManeuverability,,ClassA,2023-03-21 00:25:59
51.9977,4.00653,3.8,106.9,140,,RestricedManeuverability,,ClassA,2023-03-21 00:26:10
51.99765166666667,4.006773333333333,3.8,106.8,141,,RestricedManeuverability,,ClassA,2023-03-21 00:26:19
51.99758833333333,4.0070483333333335,3.8,108.6,141,,RestricedManeuverability,,ClassA,2023-03-21 00:26:29
51.99751333333333,4.007368333333333,3.9,110.5,141,,RestricedManeuverability,,ClassA,2023-03-21 00:26:40
51.997465,4.007646666666667,3.9,111.9,142,,RestricedManeuverability,,ClassA,2023-03-21 00:26:49
51.997393333333335,4.007936666666667,4.1,112.7,142,,RestricedManeuverability,,ClassA,2023-03-21 00:26:59
51.99729166666667,4.00825,4.2,114.6,143,,RestricedManeuverability,,ClassA,2023-03-21 00:27:10
51.997393333333335,4.007936666666667,4.1,112.7,142,,RestricedManeuverability,,ClassA,2023-03-21 00:27:14
51.997211666666665,4.008501666666667,4.2,115,144,,RestricedManeuverability,,ClassA,2023-03-21 00:27:19
51.997128333333336,4.008773333333333,4,115.1,145,,RestricedManeuverability,,ClassA,2023-03-21 00:27:27
51.99704166666667,4.009055,3.8,115.4,144,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:27:40
51.99697166666667,4.009283333333333,3.7,116.7,142,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:27:49
51.99690833333333,4.009543333333333,3.7,115.3,139,-720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:27:57
51.99682833333333,4.00983,3.8,112.3,137,,RestricedManeuverability,,ClassA,2023-03-21 00:28:10
51.99677333333333,4.010085,3.9,110.3,137,,RestricedManeuverability,,ClassA,2023-03-21 00:28:19
51.99671333333333,4.010375,3.9,109.6,137,720.0032105295371,RestricedManeuverability,,ClassA,2023-03-21 00:28:29
51.996658333333336,4.010633333333334,3.9,109.7,138,,RestricedManeuverability,,ClassA,2023-03-21 00:28:39
51.99657333333333,4.01097,4,112.6,137,,RestricedManeuverability,,ClassA,2023-03-21 00:28:50
51.99650333333334,4.01123,4.1,113.5,137,,RestricedManeuverability,,ClassA,2023-03-21 00:28:59
51.99641833333333,4.011551666666667,4.2,113.8,137,,RestricedManeuverability,,ClassA,2023-03-21 00:29:10
51.99634666666667,4.011808333333334,4.1,114.3,136,,RestricedManeuverability,,ClassA,2023-03-21 00:29:19
51.99626666666666,4.012091666666667,4.1,115,135,,RestricedManeuverability,,ClassA,2023-03-21 00:29:29
51.99619166666667,4.012348333333334,4.1,115.2,135,,RestricedManeuverability,,ClassA,2023-03-21 00:29:39
51.99609,4.012675,4,114.4,135,,RestricedManeuverability,,ClassA,2023-03-21 00:29:50
51.996026666666666,4.0129133333333336,3.8,114,134,,RestricedManeuverability,,ClassA,2023-03-21 00:29:59
51.995961666666666,4.013198333333333,3.4,110.7,134,,RestricedManeuverability,,ClassA,2023-03-21 00:30:10
51.995918333333336,4.0134083333333335,3.1,108.9,132,,RestricedManeuverability,,ClassA,2023-03-21 00:30:15
51.99588833333333,4.013615,3.1,106.4,131,,RestricedManeuverability,,ClassA,2023-03-21 00:30:28
51.99585166666667,4.013858333333333,3.2,104.9,131,,RestricedManeuverability,,ClassA,2023-03-21 00:30:39
51.9958,4.014166666666666,3.5,105.5,132,,RestricedManeuverability,,ClassA,2023-03-21 00:30:50
51.995755,4.014406666666667,3.6,107.7,132,,RestricedManeuverability,,ClassA,2023-03-21 00:30:59
51.995686666666664,4.014668333333334,3.8,109.9,132,,RestricedManeuverability,,ClassA,2023-03-21 00:31:09
51.995605,4.01495,3.9,113.1,132,,RestricedManeuverability,,ClassA,2023-03-21 00:31:19
51.995538333333336,4.015203333333333,4.1,113.9,131,,RestricedManeuverability,,ClassA,2023-03-21 00:31:29
51.99546333333333,4.015493333333334,4.1,113.7,131,,RestricedManeuverability,,ClassA,2023-03-21 00:31:39
51.99537333333333,4.015841666666667,4.1,113.6,131,,RestricedManeuverability,,ClassA,2023-03-21 00:31:50
51.995305,4.0161066666666665,4.1,113.8,131,,RestricedManeuverability,,ClassA,2023-03-21 00:31:59
51.99522666666667,4.016395,4.1,114.4,130,,RestricedManeuverability,,ClassA,2023-03-21 00:32:09
51.995305,4.0161066666666665,4.1,113.8,131,,RestricedManeuverability,,ClassA,2023-03-21 00:32:11
51.99514833333333,4.016685,4.2,113.6,130,,RestricedManeuverability,,ClassA,2023-03-21 00:32:19
51.995075,4.016943333333334,4.2,113.8,130,,RestricedManeuverability,,ClassA,2023-03-21 00:32:29
51.99498,4.017291666666667,4.2,113.7,130,,RestricedManeuverability,,ClassA,2023-03-21 00:32:40
51.994901666666664,4.01758,4.2,113.7,130,,RestricedManeuverability,,ClassA,2023-03-21 00:32:50
51.99483166666667,4.01784,4.1,113.8,129,,RestricedManeuverability,,ClassA,2023-03-21 00:32:59
51.994751666666666,4.0181233333333335,4.1,114,128,,RestricedManeuverability,,ClassA,2023-03-21 00:33:09
51.99483166666667,4.01784,4.1,113.8,129,,RestricedManeuverability,,ClassA,2023-03-21 00:33:12
51.99467666666666,4.0184066666666665,4.1,113.5,127,,RestricedManeuverability,,ClassA,2023-03-21 00:33:19
